MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,RemodelAge,TotalArea,TotalBathrooms,BedroomBathroomRatio,OverallFinishQuality,TotalOutdoorArea,LotSizePerRoom,GarageQuality,GarageToLotRatio,ExteriorQuality,BasementQuality
20,3,57.0,8280,1,2,0,3,0,4,0,12,2,2,0,2,6,5,1950,1950,1,1,3,3,3,0.0,3,3,1,3.0,3.0,3,5,0,5,0,932,932,1,5,1,0,932,0,0,932,0,0,1,0,2,1,4,4,6,1,4.0,1,1950.0,2,1,306,3.0,3.0,2,0,0,214,0,0,0,0.0,0,4,0,11,2007,8,4,124000,57,57,2170,1,2.0,11,214,4140.0,6.0,0.03695652173913044,6,6.0
20,3,134.0,17755,1,2,3,3,0,4,0,7,2,2,0,2,5,4,1959,1959,1,1,6,10,1,132.0,3,3,1,3.0,3.0,3,1,176,5,0,1290,1466,1,3,1,4,1466,0,0,1466,0,0,1,1,3,1,2,6,6,2,4.0,1,1959.0,0,2,528,3.0,3.0,2,0,140,0,0,100,0,0.0,4,4,0,11,2006,8,4,149900,47,47,3460,2,1.5,9,240,5918.333333333333,6.0,0.029738101943114617,6,6.0
20,3,90.0,14115,1,2,0,3,0,4,0,6,2,2,0,2,6,7,1956,2004,1,1,10,11,3,0.0,3,3,2,3.0,3.0,3,0,296,2,547,230,1073,1,5,1,4,1811,0,0,1811,0,0,1,0,2,1,5,6,6,1,4.0,1,1956.0,0,2,470,3.0,3.0,2,0,0,280,0,0,0,0.0,4,4,0,7,2006,8,0,230000,50,2,3354,1,2.0,13,280,7057.5,6.0,0.03329791002479632,6,6.0
30,4,0.0,5890,1,2,3,3,0,0,0,9,2,2,0,2,6,8,1930,2007,1,1,13,14,3,0.0,4,4,0,3.0,3.0,0,0,538,5,0,278,816,1,5,1,4,816,0,0,816,0,0,1,0,2,1,3,5,6,0,0.0,5,2002.0,2,1,432,3.0,3.0,2,0,0,96,0,0,0,0.0,4,4,0,6,2008,8,4,120500,78,1,2064,1,2.0,14,96,2945.0,6.0,0.0733446519524618,8,6.0
60,3,0.0,13700,1,2,0,3,0,4,0,12,2,2,0,5,7,6,1965,1988,1,1,12,13,2,288.0,3,3,1,3.0,3.0,1,0,454,5,0,410,864,1,3,1,4,902,918,0,1820,0,0,1,2,4,1,4,8,6,2,4.0,1,1965.0,2,2,492,3.0,3.0,2,60,84,0,0,273,0,0.0,0,4,0,5,2008,8,4,201800,43,20,3176,3,1.3333333333333333,13,417,3425.0,6.0,0.03591240875912409,6,6.0
20,3,90.0,10768,1,2,0,3,0,0,0,24,2,2,0,2,5,8,1976,2004,1,1,9,10,3,0.0,4,4,1,4.0,3.0,1,0,1157,5,0,280,1437,1,3,1,4,1437,0,0,1437,1,0,2,0,3,1,4,6,6,1,2.0,1,1976.0,1,2,528,3.0,3.0,2,0,21,0,0,180,0,0.0,4,4,0,7,2007,8,4,218000,31,3,3402,3,1.0,13,201,3589.3333333333335,6.0,0.04903417533432392,8,7.0
80,3,85.0,9350,1,2,3,3,0,4,0,12,2,2,0,7,5,8,1965,1999,1,1,3,3,3,0.0,3,4,2,3.0,3.0,1,0,633,5,0,586,1219,1,4,1,4,1265,0,0,1265,0,1,2,0,3,1,4,6,6,1,4.0,1,1965.0,1,2,502,3.0,3.0,2,0,92,0,96,0,0,0.0,2,4,0,10,2008,8,4,179900,43,9,2986,3,1.0,13,188,3116.6666666666665,6.0,0.05368983957219251,7,6.0
120,3,34.0,5001,1,2,0,3,0,4,0,16,2,2,3,2,7,5,2007,2008,1,1,12,13,2,166.0,4,3,2,4.0,3.0,3,2,904,5,0,410,1314,1,5,1,4,1314,0,0,1314,1,0,2,0,2,1,4,6,6,1,4.0,1,2008.0,1,2,626,3.0,3.0,2,172,62,0,0,0,0,0.0,4,4,0,7,2009,8,4,230000,2,1,3254,3,0.6666666666666666,12,234,2500.5,6.0,0.1251749650069986,7,7.0
20,3,92.0,11932,1,2,3,3,0,2,0,21,1,2,0,2,8,5,2007,2008,1,1,12,13,2,186.0,4,3,2,4.0,3.0,3,5,0,5,0,1580,1580,1,5,1,4,1580,0,0,1580,0,0,2,0,3,1,4,7,6,0,0.0,1,2008.0,1,3,830,3.0,3.0,2,0,24,0,0,0,0,0.0,4,4,0,6,2008,3,5,235128,1,0,3990,2,1.5,13,24,3977.3333333333335,6.0,0.06956084478712705,7,7.0
60,3,76.0,9120,1,2,3,3,0,4,0,14,2,2,0,5,6,6,1974,1974,3,1,6,6,1,270.0,4,3,1,3.0,3.0,3,0,442,5,0,459,901,1,3,1,4,943,933,0,1876,0,0,2,1,4,1,4,8,6,1,3.0,1,1974.0,1,2,540,4.0,3.0,2,0,69,0,0,0,0,0.0,4,4,0,7,2008,8,4,185000,34,34,3317,3,1.3333333333333333,12,69,2280.0,7.0,0.05921052631578947,7,6.0
160,3,24.0,2280,1,2,3,3,0,4,0,13,2,2,3,5,6,5,1978,1978,1,1,9,2,3,0.0,3,3,1,4.0,3.0,3,0,311,5,0,544,855,1,2,1,4,855,601,0,1456,0,0,2,1,3,1,3,7,6,1,3.0,1,1978.0,2,2,440,3.0,3.0,2,26,0,0,0,0,0,0.0,4,4,0,7,2010,8,4,146000,32,32,2751,3,1.0,11,26,760.0,6.0,0.19298245614035087,6,7.0
20,3,0.0,14778,1,2,0,2,0,1,0,6,4,2,0,2,6,7,1954,2006,3,1,6,6,1,72.0,4,3,1,3.0,3.0,3,1,728,5,0,568,1296,1,5,1,4,1640,0,0,1640,1,0,1,0,3,1,4,7,6,1,4.0,5,1993.0,2,2,924,3.0,3.0,2,108,0,0,216,0,0,0.0,4,4,0,11,2008,8,4,224000,54,2,3860,2,1.5,13,324,4926.0,6.0,0.06252537555826228,7,6.0
20,3,109.0,8724,1,2,3,3,0,4,0,19,2,2,0,2,5,5,1968,1968,1,1,12,13,3,0.0,3,3,1,4.0,3.0,3,1,492,5,0,402,894,1,4,1,4,894,0,0,894,0,0,1,0,3,1,3,5,6,1,1.0,1,1968.0,0,2,450,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,5,2007,8,4,129000,39,39,2238,1,3.0,10,0,2908.0,6.0,0.0515818431911967,6,7.0
90,3,60.0,12900,1,2,3,3,0,4,0,19,1,2,2,6,4,4,1969,1969,1,1,9,10,3,0.0,3,3,1,4.0,3.0,0,2,1198,5,0,0,1198,1,3,1,4,1258,0,0,1258,2,0,0,2,0,2,3,6,6,0,0.0,4,1969.0,2,2,400,2.0,3.0,2,120,0,0,0,0,0,0.0,4,4,0,1,2008,8,2,108959,39,39,2856,4,0.0,8,120,,5.0,0.031007751937984496,6,7.0
80,3,0.0,16157,1,2,0,3,0,2,0,24,1,2,0,7,5,7,1978,1978,1,1,9,10,3,0.0,3,3,2,4.0,3.0,1,0,680,4,391,289,1360,1,5,1,4,1432,0,0,1432,1,0,1,1,2,1,4,5,6,1,3.0,1,1978.0,2,2,588,3.0,3.0,2,168,180,0,0,0,0,0.0,4,4,0,6,2007,8,4,194000,29,29,3380,3,0.6666666666666666,12,348,8078.5,6.0,0.036392894720554556,6,7.0
20,3,79.0,9541,1,2,0,3,0,4,0,16,2,2,0,2,7,5,2009,2009,1,1,12,13,2,268.0,4,3,2,4.0,3.0,3,5,0,5,0,1502,1502,1,5,1,4,1502,0,0,1502,0,0,2,0,3,1,4,7,6,0,0.0,1,2009.0,1,2,644,3.0,3.0,2,0,114,0,0,0,0,0.0,4,4,0,9,2009,6,5,233170,0,0,3648,2,1.5,12,114,3180.3333333333335,6.0,0.06749816581071166,7,7.0
20,3,64.0,10475,1,2,0,3,0,0,0,5,2,2,0,2,8,5,2008,2008,1,1,12,13,2,72.0,4,3,2,4.0,3.0,0,5,0,5,0,1694,1694,1,5,1,4,1694,0,0,1694,0,0,2,0,3,1,4,7,6,0,0.0,1,2008.0,1,3,776,3.0,3.0,2,160,33,0,0,0,0,0.0,4,4,0,2,2010,8,4,245350,2,2,4164,2,1.5,13,193,3491.6666666666665,6.0,0.07408114558472553,7,7.0
60,3,58.0,10852,1,2,0,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,1,12,13,3,0.0,3,3,2,4.0,3.0,3,2,786,5,0,173,959,1,5,1,4,959,712,0,1671,1,0,2,1,3,1,3,7,6,1,3.0,1,2000.0,0,2,472,3.0,3.0,2,0,38,0,0,0,0,0.0,4,4,0,2,2006,8,4,173000,6,6,3102,4,0.75,11,38,3617.3333333333335,6.0,0.043494286767416145,6,7.0
70,3,120.0,13728,1,2,3,3,0,0,0,7,2,2,0,5,6,7,1935,1986,3,1,11,12,3,0.0,3,3,1,3.0,3.0,3,4,626,5,0,501,1127,1,5,1,4,1236,872,0,2108,0,0,2,0,4,1,4,7,6,2,3.0,2,1935.0,2,2,540,3.0,3.0,2,0,0,0,0,90,0,0.0,4,4,0,7,2008,8,4,235000,73,22,3775,2,2.0,13,90,3432.0,6.0,0.039335664335664336,6,6.0
60,3,118.0,35760,1,2,0,3,0,1,0,15,2,2,0,5,10,5,1995,1996,3,1,6,6,1,1378.0,4,4,2,5.0,3.0,1,2,1387,5,0,543,1930,1,5,1,4,1831,1796,0,3627,1,0,3,1,4,1,4,10,6,1,3.0,1,1995.0,0,3,807,3.0,3.0,2,361,76,0,0,0,0,0.0,4,4,0,7,2006,8,4,625000,11,10,6364,5,0.8,15,437,8940.0,6.0,0.02256711409395973,8,8.0
80,3,76.0,9880,1,2,3,3,0,4,0,11,2,2,0,7,6,6,1977,1977,1,1,9,10,3,0.0,3,3,1,3.0,3.0,0,0,522,5,0,574,1096,1,3,1,4,1118,0,0,1118,1,0,1,0,3,1,3,6,6,1,1.0,1,1977.0,0,1,358,3.0,3.0,2,203,0,0,0,0,576,4.0,0,4,0,7,2008,8,4,171000,31,31,2572,2,1.5,12,203,3293.3333333333335,6.0,0.03623481781376518,6,6.0
20,3,76.0,9120,1,2,3,3,0,4,0,12,2,2,0,2,6,6,1958,1958,3,1,8,8,3,0.0,3,3,1,3.0,3.0,3,0,662,5,0,599,1261,1,5,1,4,1261,0,0,1261,1,0,1,0,3,1,3,6,6,1,3.0,1,1958.0,1,2,433,3.0,3.0,2,0,0,0,0,288,0,0.0,4,2,1400,11,2008,8,4,163000,50,50,2955,2,1.5,12,288,3040.0,6.0,0.0474780701754386,6,6.0
160,1,35.0,4017,1,1,0,3,0,4,0,21,2,2,4,5,7,5,2006,2007,1,1,8,8,3,0.0,4,3,2,4.0,3.0,3,5,0,5,0,625,625,1,5,1,4,625,625,0,1250,0,0,2,1,2,1,4,5,6,0,0.0,5,2006.0,0,2,625,3.0,3.0,2,0,54,0,0,0,0,0.0,4,4,0,3,2008,8,4,171900,2,1,2500,3,0.6666666666666666,12,54,2008.5,6.0,0.15558874782175752,7,7.0
50,3,138.0,18030,1,2,0,0,0,4,0,4,2,2,0,0,5,6,1946,1994,1,1,8,8,3,0.0,3,3,1,3.0,3.0,3,4,152,1,469,977,1598,1,3,1,4,1636,971,479,3086,0,0,3,0,3,1,5,12,0,1,4.0,6,0.0,3,0,0,0.0,0.0,2,122,0,0,0,0,0,0.0,2,4,0,3,2007,8,4,200500,61,13,4684,3,1.0,11,122,6010.0,0.0,0.0,6,6.0
70,3,80.0,16560,1,2,0,3,0,4,0,6,2,2,0,5,6,8,1932,1950,1,1,13,14,3,0.0,3,3,0,4.0,3.0,3,4,503,5,0,449,952,1,3,1,4,1170,1175,0,2345,0,0,2,1,4,1,3,9,6,1,4.0,5,1932.0,2,2,360,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,7,2006,8,4,239000,74,56,3657,3,1.3333333333333333,14,0,4140.0,6.0,0.021739130434782608,6,7.0
50,3,85.0,10678,1,2,3,3,0,4,0,15,2,2,0,0,8,5,1992,2000,3,1,6,6,1,337.0,4,3,2,4.0,3.0,3,2,700,5,0,983,1683,1,5,1,4,2129,743,0,2872,0,0,2,1,4,1,4,9,6,1,3.0,1,1992.0,0,2,541,3.0,3.0,2,0,33,0,0,0,0,0.0,4,4,0,4,2007,8,4,285000,15,7,5096,3,1.3333333333333333,13,33,2669.5,6.0,0.05066491852406818,7,7.0
20,3,37.0,6951,1,2,0,3,0,1,0,11,2,2,0,2,5,5,1984,1985,1,1,6,10,3,0.0,3,3,1,3.0,3.0,3,0,658,5,0,218,876,1,3,1,4,923,0,0,923,1,0,1,0,3,1,3,5,6,0,0.0,1,1984.0,2,1,264,3.0,3.0,2,362,0,0,0,0,0,0.0,2,4,0,10,2008,8,4,119500,24,23,2063,2,1.5,10,362,2317.0,6.0,0.03798014674147605,6,6.0
50,4,0.0,3950,1,0,3,0,0,4,0,17,0,2,0,0,6,8,1926,2004,1,1,8,8,3,0.0,3,3,1,3.0,3.0,3,4,468,5,0,350,818,1,3,1,4,818,406,0,1224,0,0,1,0,3,1,3,5,6,0,0.0,5,1926.0,2,1,210,3.0,3.0,0,0,0,116,0,0,0,0.0,4,4,0,12,2009,8,4,115000,83,5,2252,1,3.0,14,116,1316.6666666666667,6.0,0.053164556962025315,6,6.0
50,3,54.0,7681,1,2,0,3,0,2,0,6,2,2,0,0,5,6,1921,1950,1,1,13,14,3,0.0,3,3,0,3.0,3.0,3,5,0,5,0,731,731,1,5,1,4,820,523,0,1343,0,0,1,1,3,1,3,7,6,1,4.0,5,1921.0,2,1,186,2.0,3.0,2,192,0,102,0,0,0,0.0,4,4,0,7,2009,8,4,154900,88,59,2260,2,1.5,11,294,2560.3333333333335,5.0,0.0242155969274834,6,6.0
20,3,77.0,8335,1,2,3,3,0,0,0,7,2,2,0,2,5,5,1954,1954,1,1,13,14,3,0.0,3,3,3,0.0,0.0,4,6,0,6,0,0,0,1,4,1,4,1124,0,0,1124,0,0,1,0,3,1,3,5,3,1,4.0,6,0.0,3,0,0,0.0,0.0,0,0,36,190,0,0,0,0.0,4,4,0,4,2006,8,4,93000,52,52,1124,1,3.0,10,226,2778.3333333333335,0.0,0.0,6,0.0
60,3,0.0,11170,1,2,1,3,0,0,0,23,2,2,0,5,7,5,1990,1991,1,1,8,8,3,0.0,3,3,5,4.0,3.0,3,3,1216,5,0,0,1216,1,5,1,4,1298,1216,0,2514,0,0,2,1,4,1,3,8,6,0,0.0,1,1990.0,0,2,693,3.0,3.0,2,0,0,0,0,0,0,0.0,0,4,0,4,2006,8,4,250000,16,15,4423,3,1.3333333333333333,12,0,2792.5,6.0,0.06204118173679499,6,7.0
120,4,64.0,5587,1,2,0,1,0,4,1,6,2,2,4,2,8,5,2008,2008,3,1,5,5,2,186.0,5,3,2,5.0,3.0,1,2,1480,5,0,120,1600,1,5,1,4,1652,0,0,1652,1,1,2,0,2,1,4,5,6,1,4.0,1,2008.0,0,2,482,3.0,3.0,2,162,53,0,153,0,0,0.0,4,4,0,11,2008,6,5,392500,0,0,3734,4,0.5,13,368,2793.5,6.0,0.0862717021657419,8,8.0
60,3,160.0,15623,1,2,0,3,0,0,0,15,2,2,0,5,10,5,1996,1996,3,1,13,7,3,0.0,4,3,2,5.0,3.0,0,2,2096,5,0,300,2396,1,5,1,4,2411,2065,0,4476,1,0,3,1,4,1,5,10,6,2,3.0,1,1996.0,0,3,813,3.0,3.0,2,171,78,0,0,0,555,5.0,2,4,0,7,2007,8,0,745000,11,11,7685,5,0.8,15,249,3905.75,6.0,0.05203866094860142,7,8.0
30,3,60.0,10800,1,0,3,3,0,4,0,17,2,2,0,2,5,6,1920,1950,3,1,11,12,3,0.0,3,3,0,3.0,3.0,3,4,821,5,0,299,1120,1,5,1,4,1130,0,0,1130,1,0,1,0,2,1,3,5,6,1,4.0,5,1970.0,2,2,720,3.0,3.0,2,229,0,0,0,0,0,0.0,4,4,0,6,2006,8,4,120000,86,56,2970,2,1.0,11,229,5400.0,6.0,0.06666666666666667,6,6.0
20,3,50.0,35133,0,2,3,3,0,4,1,23,2,2,0,2,5,4,1963,1963,3,1,8,8,1,226.0,3,3,1,3.0,3.0,1,4,1159,5,0,413,1572,1,4,1,4,1572,0,0,1572,1,0,1,1,3,1,3,5,6,2,3.0,0,1963.0,1,3,995,3.0,3.0,2,0,263,0,0,263,0,0.0,4,4,0,5,2007,8,4,186700,44,44,4139,3,1.0,9,526,11711.0,6.0,0.028320951811687017,6,6.0
50,3,60.0,9738,1,2,3,3,0,4,0,7,2,2,0,0,5,7,1924,1950,1,1,0,0,3,0.0,3,4,0,3.0,3.0,3,1,392,5,0,392,784,1,4,1,4,949,272,0,1221,1,0,1,0,4,1,3,7,6,0,0.0,1,1965.0,2,1,392,3.0,3.0,2,0,0,236,0,0,0,0.0,4,4,0,3,2006,8,4,104900,82,56,2397,2,2.0,12,236,2434.5,6.0,0.04025467241733415,7,6.0
190,3,107.0,10615,1,2,0,0,0,0,1,17,0,0,1,5,3,5,1900,1970,1,1,6,6,3,0.0,3,3,1,2.0,3.0,2,1,440,5,0,538,978,1,3,1,4,1014,685,0,1699,1,0,2,0,3,2,3,7,6,0,0.0,4,1920.0,2,2,420,2.0,2.0,2,0,74,0,0,0,0,0.0,4,4,0,8,2009,8,0,95000,109,39,3097,3,1.0,8,74,3538.3333333333335,4.0,0.039566650965614694,6,5.0
20,3,89.0,12461,1,2,3,3,0,0,0,15,2,2,0,2,8,5,1994,1995,1,1,7,7,3,0.0,4,3,2,4.0,3.0,3,2,1456,5,0,168,1624,1,5,1,4,1624,0,0,1624,1,0,2,0,2,1,4,5,6,1,2.0,1,1994.0,1,3,757,3.0,3.0,2,0,114,192,0,0,0,0.0,0,4,0,7,2006,8,4,262000,12,11,4005,3,0.6666666666666666,13,306,6230.5,6.0,0.06074953856030816,7,7.0
60,3,68.0,8935,1,2,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,1,95.0,4,3,2,4.0,3.0,3,5,0,5,0,831,831,1,5,1,4,831,829,0,1660,0,0,2,1,3,1,4,7,6,0,0.0,1,2002.0,1,2,493,3.0,3.0,2,144,68,0,0,0,0,0.0,4,4,0,7,2009,8,4,195000,7,7,2984,3,1.0,12,212,2978.3333333333335,6.0,0.05517627308337997,7,7.0
60,3,60.0,7500,1,2,3,3,0,4,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,3,0.0,3,3,2,3.0,3.0,3,5,0,5,0,994,994,1,4,1,4,1028,776,0,1804,0,0,2,1,3,1,4,7,6,1,3.0,1,1999.0,0,2,442,3.0,3.0,2,140,60,0,0,0,0,0.0,4,4,0,6,2010,8,4,189000,11,11,3240,3,1.0,12,200,2500.0,6.0,0.05893333333333333,6,6.0
190,3,0.0,32463,1,2,3,2,0,4,1,11,2,2,1,2,4,4,1961,1975,1,1,8,8,2,149.0,3,4,1,3.0,3.0,0,1,1159,5,0,90,1249,1,5,1,4,1622,0,0,1622,1,0,1,0,3,1,3,7,6,1,3.0,0,1975.0,0,4,1356,3.0,3.0,2,439,0,0,0,0,0,0.0,4,4,0,3,2007,8,4,168000,46,32,4227,2,1.5,8,439,10821.0,6.0,0.04177063118011275,7,6.0
160,1,24.0,2645,1,1,3,3,0,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,1,456.0,4,3,2,4.0,3.0,3,5,0,5,0,776,776,1,5,1,4,764,677,0,1441,0,0,2,1,2,1,4,5,6,0,0.0,5,1999.0,2,2,492,3.0,3.0,2,206,0,0,0,0,0,0.0,4,4,0,11,2007,8,4,174000,8,7,2709,3,0.6666666666666666,13,206,1322.5,6.0,0.18601134215500945,7,7.0
50,4,60.0,9600,1,0,3,3,0,4,0,17,2,2,0,0,5,8,1925,1994,2,1,12,13,3,0.0,3,3,2,3.0,3.0,2,5,0,5,0,702,702,1,4,1,4,842,630,0,1472,0,0,1,0,3,1,4,6,6,0,0.0,5,1925.0,2,1,250,3.0,2.0,1,0,0,84,0,0,0,0.0,1,4,0,7,2007,8,4,125000,82,13,2424,1,3.0,13,84,3200.0,5.0,0.026041666666666668,6,6.0
120,4,0.0,4500,1,2,3,3,0,2,0,11,2,2,4,2,6,5,1999,1999,3,1,12,13,1,425.0,3,3,2,5.0,3.0,3,2,883,5,0,341,1224,1,5,1,4,1224,0,0,1224,1,0,2,0,2,1,3,5,6,0,0.0,1,1999.0,0,2,402,3.0,3.0,2,0,304,0,0,0,0,0.0,4,4,0,6,2009,8,4,165000,10,10,2850,3,0.6666666666666666,11,304,2250.0,6.0,0.08933333333333333,6,8.0
60,3,80.0,9364,1,2,3,3,0,0,0,19,2,2,0,5,6,7,1969,1969,1,1,6,6,2,143.0,3,3,1,3.0,3.0,3,0,371,5,0,292,663,1,3,1,4,663,689,0,1352,0,0,1,1,4,1,3,7,6,0,0.0,1,1969.0,0,1,299,3.0,3.0,2,379,36,0,0,0,0,0.0,2,4,0,3,2010,8,4,158000,41,41,2314,2,2.0,13,415,2341.0,6.0,0.03193079880392995,6,6.0
60,3,51.0,8029,1,2,0,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,3,0.0,3,3,2,4.0,3.0,3,5,0,5,0,728,728,1,5,1,4,728,728,0,1456,0,0,2,1,3,1,4,8,6,0,0.0,1,2005.0,0,2,400,3.0,3.0,2,100,24,0,0,0,0,0.0,4,4,0,7,2008,8,4,176000,3,3,2584,3,1.0,11,124,2676.3333333333335,6.0,0.04981940465811434,6,7.0
60,3,58.0,14054,1,2,0,3,0,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,3,0.0,4,3,2,4.0,3.0,0,5,0,5,0,879,879,1,5,1,4,879,984,0,1863,0,0,2,1,4,1,4,9,6,1,4.0,3,2006.0,0,3,660,3.0,3.0,2,100,17,0,0,0,0,0.0,4,4,0,11,2006,6,5,219210,0,0,3402,3,1.3333333333333333,12,117,3513.5,6.0,0.046961719083534935,7,7.0
75,4,65.0,8850,1,2,0,0,0,0,0,17,2,2,0,4,7,6,1916,1950,1,1,8,8,3,0.0,3,3,0,3.0,3.0,3,5,0,5,0,815,815,1,5,1,4,815,875,0,1690,0,0,1,0,3,1,3,7,6,1,4.0,5,1916.0,2,1,225,3.0,3.0,2,0,0,330,0,0,0,0.0,4,4,0,7,2006,5,4,144000,90,56,2730,1,3.0,13,330,2950.0,6.0,0.025423728813559324,6,6.0
20,3,70.0,9100,1,2,3,3,0,4,0,5,2,2,0,2,7,5,2001,2001,1,1,12,13,3,0.0,4,3,2,4.0,3.0,3,5,0,5,0,1212,1212,1,5,1,4,1212,0,0,1212,0,0,2,0,3,1,4,6,6,0,0.0,1,2001.0,1,2,573,3.0,3.0,2,356,0,0,0,0,0,0.0,4,4,0,6,2009,8,4,178000,8,8,2997,2,1.5,12,356,3033.3333333333335,6.0,0.06296703296703297,7,7.0
20,3,75.0,11235,1,2,3,3,0,4,0,19,2,2,0,2,4,5,1963,1979,1,1,6,6,1,51.0,3,3,1,3.0,3.0,3,4,547,5,0,504,1051,1,4,1,4,1382,0,0,1382,0,0,1,1,3,1,3,6,6,1,1.0,1,1974.0,2,2,459,3.0,3.0,2,0,82,0,0,0,0,0.0,4,4,0,10,2006,8,4,148000,43,27,2892,2,1.5,9,82,3745.0,6.0,0.04085447263017356,6,6.0
20,3,71.0,9353,1,2,3,3,0,4,0,12,2,2,0,2,4,5,1970,1970,1,1,8,8,3,0.0,3,3,1,3.0,3.0,3,5,0,5,0,864,864,1,4,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,0,0.0,1,1972.0,2,1,280,3.0,3.0,2,0,0,0,0,0,0,0.0,4,2,0,7,2006,7,0,116050,36,36,2008,1,3.0,9,0,3117.6666666666665,6.0,0.029936918635731852,6,6.0
60,3,80.0,10400,1,2,3,3,0,0,0,5,2,2,0,5,7,5,1998,1998,1,1,12,13,3,0.0,3,3,2,4.0,3.0,0,5,0,5,0,866,866,1,5,1,4,866,913,0,1779,0,0,2,1,3,1,4,6,6,0,0.0,1,1998.0,1,2,546,3.0,3.0,2,198,36,0,0,0,0,0.0,4,4,0,3,2009,8,4,197900,11,11,3191,3,1.0,12,234,3466.6666666666665,6.0,0.0525,6,7.0
50,4,50.0,6000,1,2,3,3,0,0,0,3,2,2,0,0,5,8,1925,1997,1,1,13,14,3,0.0,3,3,0,3.0,3.0,3,5,0,5,0,884,884,1,5,1,4,884,464,0,1348,1,0,1,0,3,1,3,5,6,1,2.0,5,1960.0,2,1,216,3.0,3.0,0,0,0,208,0,0,0,0.0,4,4,0,5,2009,8,4,117000,84,12,2448,2,1.5,13,208,2000.0,6.0,0.036,6,6.0
20,3,75.0,9750,1,2,3,3,0,4,0,5,2,2,0,2,7,5,2000,2001,1,1,12,13,1,171.0,4,3,2,4.0,3.0,3,5,0,5,0,1630,1630,1,5,1,4,1630,0,0,1630,0,0,2,0,3,1,4,6,6,1,3.0,1,2000.0,2,2,451,3.0,3.0,2,74,234,0,0,0,0,0.0,4,4,0,10,2009,8,4,213000,9,8,3711,2,1.5,12,308,3250.0,6.0,0.04625641025641026,7,7.0
20,3,78.0,10140,1,2,3,3,0,4,0,14,2,2,0,2,5,6,1975,1975,1,1,6,6,3,0.0,3,3,1,4.0,3.0,3,0,788,5,0,268,1056,1,5,1,4,1074,0,0,1074,1,0,1,1,3,1,3,6,6,0,0.0,1,1975.0,1,2,495,3.0,3.0,2,0,88,0,0,0,0,0.0,2,4,0,7,2006,8,4,153500,31,31,2625,3,1.0,11,88,3380.0,6.0,0.04881656804733728,6,7.0
20,3,90.0,14684,1,2,0,3,0,1,0,20,2,2,0,2,7,7,1990,1991,3,1,6,6,1,234.0,4,3,1,4.0,3.0,2,0,485,1,177,1496,2158,1,4,1,4,2196,0,0,2196,0,0,2,0,3,1,4,7,6,1,3.0,1,1990.0,1,3,701,3.0,3.0,2,84,70,0,0,0,0,0.0,4,4,0,6,2009,8,4,271900,19,18,5055,2,1.5,14,154,4894.666666666667,6.0,0.04773903568509943,7,7.0
20,2,0.0,8900,1,2,3,3,0,4,0,20,2,2,0,2,4,4,1966,1966,1,1,6,6,3,0.0,3,3,1,3.0,3.0,3,4,1056,5,0,0,1056,1,3,1,4,1056,0,0,1056,1,0,1,0,2,1,3,5,6,0,0.0,5,1966.0,2,1,384,3.0,3.0,2,0,42,0,0,0,0,0.0,2,4,0,11,2006,8,4,107000,40,40,2496,2,1.0,8,42,4450.0,6.0,0.043146067415730335,6,6.0
20,3,70.0,9135,1,2,3,3,0,4,0,5,2,2,0,2,6,5,2003,2003,1,1,12,13,1,120.0,4,3,2,4.0,3.0,0,2,340,5,0,1342,1682,1,5,1,4,1700,0,0,1700,1,0,2,0,3,1,4,7,6,0,0.0,1,2003.0,1,2,544,3.0,3.0,2,192,23,0,0,0,0,0.0,4,4,0,5,2006,8,4,200000,3,3,3926,3,1.0,11,215,3045.0,6.0,0.0595511767925561,7,7.0
